ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode,QualityClass,SampleCommentCategory,llm_category_label,llm_qualifier,llm_variable_name,llm_model
ABSL34,22SWE00038,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128.0,N,"Sampled from center channel by boat. Used underice sampler (Carboy #31), R/C for Metals & Hgs. Good flow but slower. Water level low for this time of year.  Installed YSI sonde on LB.",2022-05-25 10:20:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 29mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00060,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128.0,N,Main Sample. QC Organics & MeHgs Duplicate (22SWE00061) & FB (22SWE00062) collected as well. Color not recorded on field sheet. WL still high and turbid with some small debris. Used underice sampler (Carboy #7) & R/C for Metals & Hgs.  Hot and sunny day :),2022-08-18 09:25:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 16mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00073,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128.0,N,"Water level low, small algal balls in water. Sampled center from boat. Used underice sampler (Carboy #44). R/C used for Metals. Hgs & MeHgs direct filled (beginning Sep 1, 2022 R/C no longer used to collect Hgs/MeHgs as per Craig Emmerton). Lots of foam coming off riffle at Muskeg Creek at Mouth.",2022-09-22 10:20:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 23mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00094,MAC,ATH,07BE,0,AB07BE0010,"ATHABASCA RIVER, AT TOWN OF ATHABASCA",54.72222,-113.28611,0,14,128.0,N,"Ice froze flat, not jumbled. Used underice sampler (Carboy #5). Direct filled mercuries & Metals (R/C no longer being used as of Dec 1, 2022 Craig Emmerton/Colin Cooke). Two small open leads u/s of sample area near powerlines.",2022-12-13 11:20:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 28mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,20SWE00045,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,Isotopes collection resumed June 2020. WL & flow too high for ferry to stop in the middle of channel. Sampled off the back of the ferry while parked on RB. Really good flow. Carboy #8 filled with weighted sampler (& Pesticides too). Rod & Clamp used for Hgs & Metals. Ferry operator said WL was up to the cable way 3 weeks ago & almost shut down ferry operations.,2020-06-18 10:00:00,100629,433,COLIFORMS FECAL,,82,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 37mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,20SWE00053,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,Sampled off of ferry. Carboy was lost in the high flow.  Direct filled all parameters. WL has dropped but still very high & turbulent.,2020-07-07 09:30:00,100629,433,COLIFORMS FECAL,,70,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 42mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00011,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,Good flow. Clear & clean. Filled using Carboy #7.,2021-02-23 11:00:00,100629,433,COLIFORMS FECAL,,60,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 9mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00035,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,"Sampled 200m u/s ferry. River was 90% open u/s ferry & thin, rotten completely. Ice covered d/s of ferry. Waded in and direct filled.",2021-04-19 11:00:00,100629,433,COLIFORMS FECAL,,18,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 5mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00040,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"Sampled from ferry. Carboy #19. Water level low. Pesticides & Metals direct filled. Bacti filled from carboy. Manure smell in the air. Due to insufficient volume, pesticides scan was run with 1.13x dilution",2021-05-12 09:15:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 37mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00048,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,"Direct filled all bottles. Sunny, windy 10-15kph on river. Wind 30-40kph up out of valley. Heavy rain last 2 days. Pollen on surface along with poplar fuzz.",2021-06-16 09:30:00,100629,433,COLIFORMS FECAL,,45,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 29mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00059,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,Cloud cover & water color not recorded. Cloudy & smoky from BC/Sask forest wild dires. Wind east 5-10kph. Direct sampled from ferry.,2021-07-21 10:00:00,100629,433,COLIFORMS FECAL,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 53mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00064,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"Sampled off end of ferry at center channel. Used underice sampler with Carboy #43, R/C for Metals & Hgs. Water quite turbid and still good flow.",2021-08-17 10:00:00,100629,433,COLIFORMS FECAL,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 42mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00072,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"Sampled at Center channel off back of ferry. Used underice sampler (Carboy #24), R/C for Metals & Hgs. Water quite clear. Warm and sunny fall day.",2021-09-13 10:15:00,100629,433,COLIFORMS FECAL,,30,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 34mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00080,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,River very calm & clear. Driver mentioned ferry may stop running for the season prior to November. Used underice sampler (Carboy #43) & R/C for Metals & Hgs.,2021-10-13 09:50:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 54mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00085,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,Really good flow. 1 meter depth of water. Sampled 2m off RB. Direct filled all bottles.,2021-11-22 11:30:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 15mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,21SWE00093,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,1,16.0,N,Augered hole ~5m out from RB. Good flow & clear. Small open lead ~10m further out from us.,2021-12-15 11:45:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 6mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,22SWE00002,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"People have made an ""ice road"" across the river. Augered hole a few meters out from RB. Used underice sampler (Carboy #7), R/C for Metals & Hgs (but no blue glove on the clamp because it dissentigrated in the cold! -36C).",2022-01-19 11:00:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 50mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,22SWE00050,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,TOC deleted due to exceedingly high value caused by G2 preservative contamination. High flow. Sampled with underice sampler (Carboy #7) & R/C off ferry. Wind east 5-10kph,2022-07-13 10:05:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 4mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,22SWE00058,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"Sampled from ferry at center. Used underice sampler (Carboy #7), R/C for Metals & Hgs. Overcast, no wind.",2022-08-11 08:45:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 4mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,22SWE00072,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,"Water level seems high for time of year. Used underice sampler (Carboy #7) for nutrients. Direct filled Hgs samples and Metals. NOTE: Beginning Sep 1, 2022 the Rod & Clamp no longer used to collect Hgs (as per Craig Emmerton).",2022-09-12 10:00:00,100629,433,COLIFORMS FECAL,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 55mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSU34,23SWE00064,MAC,ATH,07BD,0,AB07BD0010,"ATHABASCA RIVER, AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4",54.43222,-114.48333,0,14,128.0,N,Used underice sampler (Carboy #8). Hazy from wildfire smoke to the North. Metals and Mercurys direct filled. Pesticides filled with under-ice sampler.,2023-08-17 10:00:00,100629,433,COLIFORMS FECAL,,18,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 43mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS012,23SWE12602,MAC,ATH,07AE,0,AB07AE0160,"ATHABASCA RIVER, AT WINDFALL BRIDGE - TRANSECT ARC KM 1066.3",54.20778,-116.05972,0,1,16.0,N,"Water level high. Raining, along with recent rains in last 48 hours. Quite turbid with fast flow.",2023-05-23 10:00:00,100629,433,COLIFORMS FECAL,,18,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 3mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,20SWE00015,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,1,16.0,N,Good flow in augered hole. Direct filled (reached under the ice). Sampled u/s of winter road.,2020-02-11 09:55:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 6mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,20SWE00027,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,1,16.0,N,"Direct filled all bottles under ice (didn't bring enough carboys to collect this site using one, and have enough to perform QC at Old Fort correctly). Sampled u/s of winter road berm.",2020-03-10 09:10:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 50mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,20SWE00091,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Flow found at RB near ice ridge, on u/s side of ice road. R/C used. Used underice sampler (Carboy #10).",2020-12-08 10:35:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 26mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,21SWE00009,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,Landed on winter road LB & sampled ~mid channel (left of center) on u/s side of winter road. Used underice sampler (Carboy #38) & R/C for Metals & MeHgs. Bacti filled from carboy. Windy. Crew out flooding ice road.,2021-01-21 11:15:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 7mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,21SWE00021,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Landed on North end of winter road. Sampled left of center channel on u/s side of the road, past the ice berm. Used Carboy #28. Only Metals sampled with R/C as it became too frozen to work with the Hgs. Water depth under the ice pretty shallow.  Try sampling at RB next month?",2021-02-17 10:30:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 17mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,21SWE00030,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,Used underice sampler with Carboy #9 & R/C. Good flow. No wind.,2021-03-16 08:50:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 16mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,21SWE00097,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Underice sampler, carboy & R/C were used at this site but not at u/s Ft McMurray & Old Fort even though similar ice thicknesses. Augered hole at left of center just u/s of winter road flooding. Good flow/velocity. Used underice sampler (Carboy #21), R/C for Metals & Hgs.",2021-12-07 12:15:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 34mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00012,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Found good flow u/s of winter road, out from LB towards center. Used underice sampler (Carboy #14), R/C for Metals & Hgs.",2022-01-12 10:20:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 1hr 33mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00021,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Good flow, used underice sampler (Carboy #31) & R/C. Light wind.",2022-02-08 10:35:00,100629,433,COLIFORMS FECAL,,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 21mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,23SWE00021,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,"Sampled on RB, just d/s of the winter road. Used underice sampler (Carboy #3). Slightly windy 10-15kph NW. -20C but feels like -30C :(",2023-02-14 10:15:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 46mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,23SWE00030,MAC,ATH,07DD,0,AB07DD0105,"ATHABASCA RIVER, D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING",58.44722,-111.18583,0,14,128.0,N,Some slushy overflow present under ~30cm of snow. Lightly snowing in area. Used underice sampler (Carboy #42). Good flow. No additional parameters collected at this site in response to the Kearl Lake incident.,2023-03-15 08:15:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 34mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,21SWE00037,MAC,ATH,07CC,0,AB07CC0030,"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",56.72028,-111.40556,0,1,16.0,N,Chunks of candled ice coming up in hole. All bottles direct filled from augered hole ~3m back from open lead. Good flow. ~10cm solid ice with ~10cm of rotting ice below it.,2021-04-14 08:15:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 2hrs 19mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSL34,22SWE00026,MAC,ATH,07CC,0,AB07CC0030,"ATHABASCA RIVER, U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",56.72028,-111.40556,0,14,128.0,N,"Main Sample. QC Organics & MeHgs Replicate (22SWE00027) & FB (22SWE00028) collected. Sampled ~20m from LB and ~50m u/s of walking path on steep hill.  Augered hole. Very good flow velocity and no slush. Used underice sampler for PAHs & Carboy #22 for nutrients, Bacti, isotopes. R/C for Metals & Hgs. Filled Field Blank at truck.",2022-03-08 10:00:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 51mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,23SWE09200,SAS,NSA,05ED,0,AB05ED0100,"ATIMOSWE CREEK, AT WSC GAUGE 6 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",53.88889,-110.92111,0,1,16.0,N,Flowing through dam at RB that is eroded out. Still 50 m of old ice cover at sonde deployment pool. Sonde deployed.,2023-05-11 09:45:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 8mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,21SWE09104,SAS,NSA,05DC,0,AB05DC0070,"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",52.66389,-115.07611,0,1,16.0,N,WQ sample direct filled from augered hole. Visible upwelling in hole. F-DOM spot reading 12:50-12:58. H700623 installed in NRT.,2021-01-19 12:50:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Received 5min after 24hr holding time.,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABS266,21SWE09346,SAS,NSA,05DC,0,AB05DC0070,"BAPTISTE RIVER, AT AEP GAUGE 1.2 KM U/S CONFLUENCE WITH NORTH SASKATCHEWAN RIVER",52.66389,-115.07611,0,1,16.0,N,"River mainly ice covered with open leads at riffle areas. F-DOM reading 1,590 mV.",2021-11-08 11:00:00,100629,433,COLIFORMS FECAL,L,10,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 50mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSB34,20SWE00230,SAS,BAT,05FA,0,AB05FA0060,"BATTLE RIVER, APPROX 2 KM D/S HWY 53",52.65881,-113.67508,0,1,16.0,N,Collected upstream of culverts - water at least 1/2 foot flowing over the road. River still has quite high water level. More than bankfull. EPI's not collected.,2020-08-18 10:00:00,100629,433,COLIFORMS FECAL,,40,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 7 mins past 24hr HT,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSB34,20SWE00235,SAS,BAT,05FA,0,AB05FA0060,"BATTLE RIVER, APPROX 2 KM D/S HWY 53",52.65881,-113.67508,0,1,16.0,N,"Water level still elevated but decreased from August. Wate still flowing over road. Cow manure smell in air. No EPI's collected because of high water.  Pesticides taken, but not required this month, data left as is.",2020-09-10 09:30:00,100629,433,COLIFORMS FECAL,,30,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 30 minutes past 24 hour hold time,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSB34,20SWE00240,SAS,BAT,05FA,0,AB05FA0060,"BATTLE RIVER, APPROX 2 KM D/S HWY 53",52.65881,-113.67508,0,1,16.0,N,"Sampled u/s of road. W/L has come down but still hight for season (Oct). Epi's collected. No chlorophyll data, volumes were not recorded when samples were filtered do samples had to be discarded. Pesticides taken, but not required this month, data left as is.",2020-10-05 09:50:00,100629,433,COLIFORMS FECAL,,20,No/100 mL,,,HT,HOLDING TIME EXCEEDED,Rec'd 19 minutes past 24 hour hold time,2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
ABSB34,21SWE00205,SAS,BAT,05FA,0,AB05FA0060,"BATTLE RIVER, APPROX 2 KM D/S HWY 53",52.65881,-113.67508,0,1,16.0,N,Sampled d/s of bridge in open. Visibly flowing water. Still fully ice covered u/s.,2021-03-03 10:50:00,100629,433,COLIFORMS FECAL,,40,No/100 mL,,,HT,HOLDING TIME EXCEEDED,"Rec'd 1 hour, 48 minutes past 24 hour hold time",2715,1.0,69,Flagged-Acceptable,[],COLIFORMS FECAL (100629-433) : HT,HT,COLIFORMS FECAL,qwen3:4b
